layer,head,cluster,role,p1_box_iou,p1_entropy,p1_mass_in_box,p1_pointing,p1_topk_prec,p3_cond_kld,p5_head_entropy,p5_sink16,p5_sink_stability,p6_occluded_mass,p6_reroute_kld,p8_mass_when_correct
30,977,0,unassigned,0.049536,3.948396,0.028367,0.017500,0.057198,0.042479,0.002076,0.987305,0.988281,0.177106,2.962024,0.000000
30,978,3,grounding,0.091038,3.501646,0.447695,0.860000,0.103966,0.069173,0.046943,0.897461,0.980469,0.127649,1.098158,0.000000
30,979,1,unassigned,0.073135,4.936441,0.044862,0.010000,0.083664,0.040985,0.012091,0.949707,0.967773,0.190288,1.371048,0.000000
30,980,0,unassigned,0.051216,4.619735,0.030939,0.007500,0.060000,0.034613,0.004331,0.986328,0.987793,0.201206,2.678405,0.000000
30,981,0,reroute,0.046807,3.888348,0.024836,0.017500,0.055302,0.038000,0.009659,0.970215,0.976074,0.295946,3.083527,0.000000
30,982,0,unassigned,0.071136,4.853375,0.042083,0.017500,0.082112,0.038798,0.013897,0.948730,0.966797,0.180051,1.937383,0.000000
30,983,1,unassigned,0.067575,4.730395,0.042351,0.007500,0.078966,0.045964,0.010905,0.977051,0.980957,0.158410,1.635669,0.000000
30,984,0,reroute,0.089386,4.123998,0.049882,0.007500,0.102241,0.025640,0.052122,0.916016,0.985840,0.252880,2.727556,0.000000
30,985,0,unassigned,0.075244,4.298873,0.036155,0.012500,0.086724,0.045734,0.037672,0.852051,0.979004,0.235508,2.035641,0.000000
30,986,3,unassigned,0.083599,5.271928,0.093015,0.182500,0.095388,0.041901,0.004667,0.881836,0.968750,0.191121,1.392008,0.000000
30,987,1,unassigned,0.058281,5.493263,0.056229,0.047500,0.068621,0.057658,0.045167,0.833496,0.988281,0.194370,0.934466,0.000000
30,988,0,grounding,0.103449,4.077316,0.053540,0.010000,0.116509,0.032002,0.027427,0.968262,0.980469,0.173067,2.615560,0.000000
30,989,1,unassigned,0.085431,5.035179,0.053159,0.010000,0.097716,0.047456,0.007618,0.982422,0.984863,0.148447,1.355262,0.000000
30,990,1,unassigned,0.065883,4.952897,0.042444,0.010000,0.075733,0.038942,0.009630,0.972656,0.977051,0.135758,1.565532,0.000000
30,991,2,unassigned,0.088696,5.145092,0.075319,0.085000,0.100000,0.075845,0.042754,0.253906,0.972168,0.138271,0.529251,0.000000
31,992,1,unassigned,0.048431,4.705208,0.038975,0.027500,0.056078,0.049755,0.017813,0.400635,0.966797,0.115323,0.829159,0.000000
31,993,1,unassigned,0.053684,5.378884,0.034991,0.010000,0.061552,0.044029,0.161925,0.810059,0.980469,0.247271,1.535265,0.000000
31,994,0,reroute,0.072810,4.014145,0.045186,0.007500,0.084784,0.014846,0.020443,0.884766,0.979492,0.172791,3.307538,0.000000
31,995,0,unassigned,0.066973,3.939899,0.039746,0.020000,0.077069,0.039180,0.020631,0.826172,0.991211,0.189216,1.199672,0.000000
31,996,3,grounding,0.111730,5.285663,0.144593,0.465000,0.125259,0.063812,0.140752,0.059204,0.966797,0.168493,0.568495,0.000000
31,997,1,unassigned,0.042806,4.505385,0.025895,0.007500,0.050647,0.068403,0.137485,0.687012,0.985352,0.168129,1.722983,0.000000
31,998,1,unassigned,0.041431,4.754387,0.025365,0.025000,0.049052,0.043466,0.348511,0.527344,0.972168,0.214437,0.817320,0.000000
31,999,3,grounding,0.102673,4.630033,0.121353,0.060000,0.116336,0.036656,0.042357,0.888672,0.974121,0.186455,1.356353,0.000000
31,1000,0,unassigned,0.085962,4.123164,0.042665,0.010000,0.098491,0.047439,0.029773,0.902344,0.977539,0.165863,2.217698,0.000000
31,1001,1,unassigned,0.072210,4.981493,0.041126,0.017500,0.083578,0.033854,0.627120,0.605957,0.974609,0.226226,1.301675,0.000000
31,1002,1,unassigned,0.085658,5.260511,0.042169,0.007500,0.098103,0.023289,0.136860,0.789551,0.970703,0.156081,1.200784,0.000000
31,1003,1,unassigned,0.037632,5.717703,0.036021,0.055000,0.044526,0.033968,0.405120,0.171509,0.963867,0.142415,0.447668,0.000000
31,1004,1,unassigned,0.057538,4.985152,0.033918,0.017500,0.067069,0.027990,0.107824,0.806641,0.970215,0.258040,1.741125,0.000000
31,1005,1,unassigned,0.056244,4.612996,0.044447,0.040000,0.065172,0.070762,0.008661,0.765625,0.982910,0.174073,0.792845,0.000000
31,1006,0,unassigned,0.066933,4.623617,0.052586,0.022500,0.077802,0.018197,0.055064,0.853516,0.979980,0.243349,1.657328,0.000000
31,1007,1,reroute,0.043340,4.587240,0.036128,0.025000,0.050388,0.035930,0.874361,0.168335,0.955078,0.324527,2.206267,0.000000
31,1008,3,grounding,0.110349,2.860689,0.476139,0.882500,0.124267,0.090618,0.108231,0.884277,0.971680,0.155109,0.838441,0.000000
31,1009,1,unassigned,0.049493,5.203433,0.035001,0.025000,0.057716,0.053625,0.271307,0.591309,0.972656,0.221382,0.815530,0.000000
31,1010,0,unassigned,0.041277,4.192481,0.024569,0.017500,0.048750,0.020440,0.073259,0.905273,0.983398,0.204611,1.900342,0.000000
31,1011,1,unassigned,0.045401,4.788914,0.028894,0.020000,0.053448,0.052332,0.158156,0.687500,0.985352,0.259180,1.913001,0.000000
31,1012,0,unassigned,0.074759,4.870071,0.050579,0.015000,0.086207,0.030622,0.067713,0.915039,0.984863,0.202944,1.550780,0.000000
31,1013,0,reroute,0.102752,4.167999,0.045520,0.012500,0.116293,0.017090,0.050336,0.776855,0.975098,0.244554,2.354152,0.000000
31,1014,2,cond,0.065147,2.749885,0.188744,0.225000,0.076336,0.670573,1.039478,0.070129,0.923340,0.107362,0.977266,0.000000
31,1015,0,reroute,0.068943,4.590303,0.053258,0.010000,0.080560,0.040205,0.097659,0.824219,0.991699,0.224893,2.525426,0.000000
31,1016,2,grounding,0.093078,4.832150,0.197653,0.845000,0.106207,0.024568,2.390058,0.063049,0.904297,0.153839,0.453084,0.000000
31,1017,3,grounding,0.101040,3.801549,0.336084,0.892500,0.114353,0.043797,0.109256,0.707031,0.972168,0.109375,0.825949,0.000000
31,1018,3,unassigned,0.094669,4.598438,0.066031,0.022500,0.107112,0.044300,0.057910,0.775391,0.975586,0.207802,1.000113,0.000000
31,1019,1,cond,0.043531,4.676877,0.049747,0.067500,0.050172,0.310322,0.063185,0.072876,0.961914,0.125412,0.742382,0.000000
31,1020,1,unassigned,0.036661,5.150187,0.030524,0.027500,0.043621,0.047017,0.146623,0.743164,0.989746,0.270671,1.698924,0.000000
31,1021,0,unassigned,0.058948,4.074743,0.034495,0.010000,0.069310,0.017209,0.036399,0.780762,0.971191,0.157289,3.140472,0.000000
31,1022,3,unassigned,0.095226,4.724998,0.117414,0.140000,0.108362,0.041970,0.095207,0.903809,0.984375,0.222568,1.119211,0.000000
31,1023,1,unassigned,0.064390,4.891274,0.054063,0.030000,0.074009,0.098703,0.007223,0.798340,0.966797,0.147287,0.970200,0.000000
