layer,head,cluster,role,p1_box_iou,p1_entropy,p1_mass_in_box,p1_pointing,p1_topk_prec,p3_cond_kld,p5_head_entropy,p5_sink16,p5_sink_stability,p6_occluded_mass,p6_reroute_kld,p8_mass_when_correct
21,595,0,unassigned,0.152457,4.028977,0.255541,0.677500,0.166923,nan,0.267747,0.683594,0.984375,0.206202,1.122165,0.000000
21,596,1,unassigned,0.146932,4.861944,0.111214,0.340000,0.161058,nan,0.381129,0.730957,0.979004,0.107007,0.554935,0.000000
21,597,1,sink,0.135366,4.722632,0.108429,0.320000,0.149808,nan,0.015446,0.985840,0.987305,0.106986,0.346949,0.000000
21,598,1,unassigned,0.110744,4.651097,0.104723,0.327500,0.125577,nan,0.350426,0.368652,0.975098,0.156948,0.829164,0.000000
21,599,1,unassigned,0.080097,4.800651,0.053831,0.000000,0.092788,nan,0.315267,0.816406,0.989258,0.096369,0.419096,0.000000
21,600,1,unassigned,0.061352,4.929377,0.045575,0.005000,0.072404,nan,0.337087,0.788086,0.973633,0.108951,0.365967,0.000000
21,601,0,grounding,0.179260,2.929075,0.391738,0.652500,0.192019,nan,0.119935,0.680176,0.981934,0.214853,1.575086,0.000000
21,602,0,grounding,0.167110,3.371167,0.221442,0.375000,0.180673,nan,0.554287,0.692871,0.976562,0.174968,0.923763,0.000000
21,603,2,reroute,0.047436,0.929618,0.328239,0.302500,0.054712,nan,0.040649,0.567871,0.976074,0.111828,3.679851,0.000000
21,604,1,sink,0.147798,4.877295,0.114444,0.417500,0.161635,nan,0.055881,0.869629,0.968262,0.113403,0.491114,0.000000
21,605,1,unassigned,0.098439,4.568208,0.083410,0.130000,0.111827,nan,0.612980,0.505859,0.981934,0.123917,0.822500,0.000000
21,606,1,unassigned,0.094436,4.978931,0.068667,0.137500,0.108269,nan,0.410803,0.618652,0.986328,0.107897,0.473531,0.000000
21,607,0,unassigned,0.170434,4.033026,0.184064,0.297500,0.183558,nan,0.208479,0.624512,0.982422,0.132144,0.667459,0.000000
21,608,1,sink,0.159131,4.616024,0.145769,0.435000,0.172596,nan,0.032968,0.926758,0.994141,0.080896,0.295005,0.000000
21,609,0,sink,0.109460,2.959320,0.354568,0.667500,0.125096,nan,0.120542,0.865723,0.971191,0.113674,0.855717,0.000000
21,610,0,unassigned,0.131253,3.777389,0.217538,0.495000,0.146442,nan,2.034633,0.342529,0.978027,0.166028,1.508868,0.000000
21,611,2,unassigned,0.065698,3.877220,0.055489,0.025000,0.077115,nan,1.500631,0.029053,0.960449,0.089808,0.583148,0.000000
21,612,0,unassigned,0.106497,3.267597,0.311825,0.622500,0.122115,nan,0.453553,0.510254,0.967773,0.176612,1.534731,0.000000
21,613,0,reroute,0.130085,2.790188,0.380695,0.652500,0.145577,nan,0.330586,0.661133,0.970215,0.252707,1.992534,0.000000
21,614,2,unassigned,0.116603,3.376223,0.195012,0.345000,0.131731,nan,1.127851,0.577637,0.970215,0.083753,0.880173,0.000000
21,615,0,unassigned,0.135648,3.512442,0.299981,0.640000,0.150865,nan,0.812754,0.692383,0.977051,0.123568,1.318940,0.000000
22,616,1,unassigned,0.060015,3.672324,0.171509,0.422500,0.071635,nan,0.481086,0.844727,0.983887,0.081116,0.519485,0.000000
22,617,1,sink,0.067701,1.927213,0.239631,0.322500,0.080192,nan,0.058792,0.954102,0.970703,0.169943,0.995800,0.000000
22,618,1,unassigned,0.047128,4.225000,0.104162,0.397500,0.056731,nan,0.171732,0.623535,0.974609,0.084934,0.704333,0.000000
22,619,1,unassigned,0.067265,1.859150,0.163907,0.200000,0.079519,nan,0.692099,0.854980,0.976562,0.099692,0.730428,0.000000
22,620,1,sink,0.070052,1.523877,0.113695,0.105000,0.082500,nan,0.155761,0.967773,0.976562,0.121580,0.543043,0.000000
22,621,1,sink,0.072120,2.360030,0.058444,0.037500,0.084808,nan,0.099492,0.972656,0.976562,0.074564,0.600415,0.000000
22,622,1,sink,0.069538,3.026963,0.165510,0.302500,0.082019,nan,0.179791,0.972656,0.976562,0.083960,0.708322,0.000000
22,623,0,reroute,0.140611,2.575650,0.385000,0.595000,0.155865,nan,1.067628,0.550781,0.971191,0.165302,1.543776,0.000000
22,624,0,unassigned,0.122453,3.548202,0.288294,0.667500,0.138077,nan,0.893726,0.598145,0.971191,0.140319,1.271740,0.000000
22,625,1,unassigned,0.101026,4.091274,0.117860,0.257500,0.115096,nan,0.695391,0.696289,0.972656,0.094504,0.674802,0.000000
22,626,0,reroute,0.135018,3.170139,0.355904,0.667500,0.150096,nan,0.645443,0.494873,0.979980,0.185574,1.285266,0.000000
22,627,1,unassigned,0.125641,4.318069,0.140152,0.402500,0.140288,nan,0.170786,0.811035,0.978027,0.181324,1.117592,0.000000
22,628,0,reroute,0.151504,3.505729,0.325473,0.705000,0.166442,nan,0.251790,0.822266,0.990723,0.222276,1.105990,0.000000
22,629,1,reroute,0.127853,3.611626,0.144340,0.195000,0.142115,nan,0.306966,0.796875,0.967285,0.157207,1.625776,0.000000
22,630,1,unassigned,0.129503,3.936331,0.161055,0.302500,0.144327,nan,1.501812,0.617188,0.985352,0.046238,0.514931,0.000000
22,631,1,sink,0.097764,3.845210,0.192645,0.525000,0.112596,nan,0.038285,0.983887,0.985840,0.129585,0.874676,0.000000
22,632,1,unassigned,0.149803,4.759954,0.134976,0.610000,0.164135,nan,0.472670,0.895996,0.979980,0.102109,0.562554,0.000000
22,633,0,unassigned,0.116766,3.455730,0.270395,0.625000,0.132212,nan,0.565412,0.691895,0.978027,0.163859,1.152540,0.000000
22,634,2,unassigned,0.113745,3.786286,0.183117,0.387500,0.128654,nan,1.416129,0.238403,0.961426,0.087105,0.837738,0.000000
22,635,0,grounding,0.165632,3.725387,0.295295,0.705000,0.179327,nan,1.552594,0.734375,0.981934,0.053272,0.419230,0.000000
22,636,1,unassigned,0.125271,4.159340,0.119961,0.140000,0.139904,nan,1.031170,0.550293,0.972656,0.055514,0.370196,0.000000
22,637,0,reroute,0.170185,3.486229,0.306112,0.652500,0.183462,nan,0.764378,0.455078,0.975098,0.203846,1.363767,0.000000
22,638,1,unassigned,0.136685,2.469492,0.206775,0.245000,0.151635,nan,0.678504,0.819824,0.991699,0.131040,1.063618,0.000000
22,639,1,unassigned,0.107553,4.148208,0.112498,0.167500,0.121635,nan,0.594402,0.625488,0.986328,0.071079,0.714447,0.000000
22,640,0,grounding,0.163151,3.250553,0.349325,0.705000,0.177115,nan,0.435883,0.775391,0.976562,0.183405,1.271827,0.000000
22,641,0,reroute,0.102181,2.330602,0.273792,0.447500,0.116731,nan,0.792646,0.628906,0.987793,0.205952,1.560315,0.000000
22,642,0,grounding,0.162440,3.329215,0.288524,0.545000,0.176154,nan,0.773701,0.406006,0.971680,0.046216,1.167533,0.000000
22,643,0,grounding,0.163367,3.555219,0.328043,0.757500,0.177115,nan,1.056731,0.082581,0.961426,0.088456,1.498812,0.000000
23,644,1,sink,0.098605,3.325967,0.210380,0.435000,0.113558,nan,0.061024,0.996094,0.996094,0.089705,0.957838,0.000000
23,645,2,unassigned,0.115929,3.678511,0.243556,0.545000,0.131442,nan,1.385532,0.299316,0.967773,0.108855,1.225184,0.000000
23,646,0,reroute,0.101480,3.515489,0.242566,0.495000,0.116538,nan,0.231471,0.846191,0.983398,0.198325,1.255212,0.000000
23,647,0,unassigned,0.116694,3.706589,0.244926,0.617500,0.132212,nan,1.088272,0.922363,0.990723,0.029124,0.381566,0.000000
23,648,0,grounding,0.129243,3.346386,0.312598,0.640000,0.144519,nan,0.123692,0.986816,0.988281,0.110650,0.689509,0.000000
23,649,0,unassigned,0.122602,3.097694,0.310801,0.615000,0.138365,nan,0.916773,0.839355,0.983887,0.070347,0.817171,0.000000
23,650,0,unassigned,0.116567,3.928912,0.170861,0.402500,0.131635,nan,0.343222,0.912109,0.983398,0.109171,0.653075,0.000000
23,651,0,grounding,0.157581,4.411049,0.191979,0.645000,0.171635,nan,0.487302,0.852051,0.981934,0.087079,0.483218,0.000000
23,652,1,unassigned,0.125888,4.046175,0.125659,0.127500,0.140769,nan,0.795467,0.561523,0.988770,0.077919,0.429777,0.000000
23,653,2,unassigned,0.070408,2.440004,0.068753,0.047500,0.082500,nan,0.355521,0.716797,0.972656,0.081277,0.980458,0.000000
23,654,0,grounding,0.155116,4.396043,0.165383,0.377500,0.169135,nan,0.049795,0.354736,0.961914,0.114432,0.700123,0.000000
23,655,2,unassigned,0.053079,2.161622,0.191552,0.272500,0.063942,nan,0.537686,0.498047,0.980469,0.092098,1.131770,0.000000
23,656,1,reroute,0.101020,2.564465,0.196662,0.265000,0.116346,nan,0.190491,0.904785,0.985352,0.110545,1.319303,0.000000
23,657,0,unassigned,0.135472,2.562750,0.231339,0.302500,0.150385,nan,0.466033,0.612305,0.977539,0.087481,0.630453,0.000000
23,658,0,unassigned,0.124811,3.365526,0.302851,0.655000,0.140385,nan,0.640028,0.429932,0.976562,0.098528,0.753662,0.000000
23,659,0,unassigned,0.108835,3.247332,0.244407,0.475000,0.124135,nan,0.289537,0.813965,0.988770,0.103241,0.768874,0.000000
23,660,1,unassigned,0.120136,4.606391,0.110647,0.352500,0.134712,nan,0.737890,0.662598,0.974121,0.044692,0.345511,0.000000
23,661,0,grounding,0.152492,3.586392,0.306975,0.710000,0.167308,nan,0.719092,0.752441,0.990723,0.024509,0.236260,0.000000
23,662,1,reroute,0.111465,3.472273,0.170317,0.322500,0.125865,nan,0.056002,0.919922,0.989258,0.110838,1.460395,0.000000
23,663,0,unassigned,0.117762,2.834825,0.222889,0.317500,0.132692,nan,0.220070,0.957520,0.973145,0.045696,0.379910,0.000000
23,664,2,unassigned,0.092839,3.720015,0.153860,0.282500,0.106827,nan,1.225170,0.231567,0.967285,0.056030,0.644941,0.000000
23,665,1,unassigned,0.107123,4.153592,0.080981,0.045000,0.121635,nan,0.428145,0.642578,0.975586,0.084376,0.529225,0.000000
23,666,1,sink,0.084381,4.185181,0.087370,0.132500,0.097500,nan,0.053213,0.994141,0.994141,0.119454,0.498621,0.000000
23,667,1,sink,0.050459,4.306268,0.048089,0.022500,0.060096,nan,0.073490,0.989746,0.991211,0.141593,0.723466,0.000000
23,668,1,unassigned,0.075558,4.303701,0.058597,0.025000,0.087692,nan,0.072983,0.912598,0.982910,0.151205,0.705782,0.000000
23,669,2,unassigned,0.060696,4.343808,0.056029,0.017500,0.071058,nan,0.620076,0.122070,0.968262,0.086660,0.305266,0.000000
23,670,1,unassigned,0.062059,3.074874,0.037084,0.015000,0.072788,nan,0.019324,0.967285,0.979492,0.097569,0.478618,0.000000
23,671,1,unassigned,0.039353,3.507955,0.030708,0.007500,0.046635,nan,0.128481,0.763184,0.982910,0.142604,0.648358,0.000000
24,672,0,unassigned,0.109079,4.828834,0.100318,0.492500,0.123846,nan,0.721675,0.522461,0.969238,0.093929,0.448534,0.000000
24,673,2,reroute,0.017968,2.810025,0.012149,0.000000,0.021731,nan,0.011871,0.962891,0.978027,0.109983,1.838255,0.000000
24,674,1,unassigned,0.083874,4.428562,0.076612,0.085000,0.096538,nan,0.070255,0.814941,0.979980,0.102207,0.604798,0.000000
24,675,2,reroute,0.019394,3.919083,0.024850,0.010000,0.023654,nan,0.065340,0.687012,0.979004,0.181590,1.222723,0.000000
24,676,1,unassigned,0.041373,4.096901,0.037617,0.002500,0.049423,nan,0.071358,0.947266,0.965820,0.095470,0.755230,0.000000
24,677,2,unassigned,0.020983,2.755307,0.013704,0.005000,0.025577,nan,0.237662,0.418213,0.973633,0.103208,0.749660,0.000000
24,678,1,sink,0.040222,4.029268,0.035747,0.012500,0.047885,nan,0.066795,0.992676,0.993164,0.104232,0.569709,0.000000
24,679,1,sink,0.089198,4.057858,0.083787,0.075000,0.102500,nan,0.147923,0.991211,0.992676,0.057786,0.318630,0.000000
24,680,0,unassigned,0.108026,4.343764,0.128869,0.377500,0.122788,nan,0.535891,0.805664,0.966309,0.111256,0.569043,0.000000
24,681,0,unassigned,0.110369,3.785640,0.206394,0.480000,0.125577,nan,0.509453,0.910645,0.981934,0.113071,0.668323,0.000000
24,682,1,sink,0.101617,4.148933,0.123369,0.290000,0.115865,nan,0.081709,0.975098,0.979980,0.165491,0.951913,0.000000
24,683,0,unassigned,0.110498,4.153706,0.179756,0.607500,0.125769,nan,0.038622,0.923340,0.991211,0.153876,0.806195,0.000000
24,684,1,unassigned,0.045705,4.353728,0.051654,0.067500,0.054808,nan,0.131693,0.871582,0.982910,0.101885,0.673013,0.000000
24,685,0,grounding,0.135852,3.496405,0.187049,0.267500,0.150673,nan,0.078579,0.979004,0.982422,0.101367,0.653347,0.000000
24,686,1,unassigned,0.085720,2.943077,0.089466,0.087500,0.099423,nan,0.134479,0.760254,0.985352,0.096752,0.756064,0.000000
24,687,0,unassigned,0.114677,3.662426,0.199089,0.480000,0.130192,nan,0.489712,0.935059,0.988281,0.083495,0.693207,0.000000
24,688,0,unassigned,0.122964,3.459160,0.172372,0.310000,0.137788,nan,0.581800,0.314941,0.971191,0.110474,0.800440,0.000000
24,689,0,unassigned,0.110051,3.515773,0.205198,0.437500,0.125385,nan,0.154914,0.903320,0.982910,0.115997,0.898434,0.000000
24,690,2,unassigned,0.084375,3.535128,0.100033,0.140000,0.097596,nan,1.109411,0.521973,0.972168,0.064943,0.716124,0.000000
24,691,0,unassigned,0.096314,3.128055,0.211047,0.417500,0.111154,nan,0.171634,0.972168,0.976562,0.105857,0.870739,0.000000
24,692,1,unassigned,0.084200,3.619453,0.124705,0.242500,0.097692,nan,0.398278,0.630859,0.982422,0.073998,0.677008,0.000000
24,693,0,reroute,0.101345,3.231226,0.214665,0.400000,0.116154,nan,0.781892,0.689941,0.983398,0.209701,1.232613,0.000000
24,694,0,unassigned,0.118943,4.319911,0.131262,0.270000,0.133750,nan,0.580827,0.804199,0.964844,0.117878,0.997051,0.000000
24,695,0,grounding,0.148932,4.154918,0.207935,0.665000,0.163365,nan,0.397137,0.714355,0.973145,0.077960,0.986701,0.000000
24,696,0,grounding,0.144515,4.157334,0.141647,0.242500,0.158846,nan,2.084629,0.397217,0.969238,0.192458,0.722181,0.000000
24,697,0,unassigned,0.113786,2.979957,0.196798,0.300000,0.128750,nan,0.153303,0.921387,0.990723,0.103462,0.841248,0.000000
24,698,0,unassigned,0.076702,3.366993,0.180574,0.425000,0.089615,nan,0.199587,0.830566,0.988770,0.135594,1.223725,0.000000
24,699,0,unassigned,0.112871,2.360728,0.256482,0.357500,0.127500,nan,0.949207,0.525879,0.970703,0.094056,1.001668,0.000000
25,700,1,unassigned,0.085892,4.238102,0.068726,0.052500,0.098654,nan,0.123983,0.887207,0.972656,0.131105,1.050433,0.000000
25,701,2,unassigned,0.050602,2.745632,0.021769,0.000000,0.058942,nan,0.482922,0.364746,0.970703,0.111723,0.885741,0.000000
25,702,1,unassigned,0.064405,4.017279,0.052629,0.005000,0.074519,nan,0.054417,0.885254,0.971191,0.117523,0.684663,0.000000
25,703,2,reroute,0.082567,3.718389,0.053162,0.010000,0.094808,nan,0.283772,0.357666,0.965820,0.132103,1.267878,0.000000
25,704,0,unassigned,0.099656,4.551521,0.091217,0.210000,0.113077,nan,0.983402,0.504883,0.984863,0.086051,0.314875,0.000000
25,705,2,unassigned,0.064923,3.675610,0.042862,0.002500,0.075577,nan,0.291291,0.597656,0.971680,0.104603,1.043790,0.000000
25,706,1,unassigned,0.084167,4.299060,0.063318,0.030000,0.096442,nan,0.371396,0.782715,0.976074,0.130147,0.589590,0.000000
25,707,0,reroute,0.086012,3.690164,0.153644,0.342500,0.100000,nan,0.187817,0.891602,0.975586,0.146381,1.118375,0.000000
25,708,0,reroute,0.090875,3.720567,0.131468,0.290000,0.104808,nan,0.596396,0.890625,0.976562,0.146533,1.391789,0.000000
25,709,0,sink,0.079055,3.560147,0.140998,0.277500,0.092308,nan,0.119340,0.962891,0.978027,0.122765,1.087670,0.000000
25,710,0,reroute,0.087182,3.563403,0.132658,0.250000,0.100962,nan,0.423036,0.825195,0.989258,0.134110,1.061523,0.000000
25,711,0,unassigned,0.091299,3.711220,0.155961,0.375000,0.105673,nan,0.645451,0.691406,0.972656,0.112696,0.921746,0.000000
25,712,0,unassigned,0.085934,3.387105,0.133702,0.227500,0.099615,nan,0.268835,0.828613,0.990234,0.128898,1.078071,0.000000
25,713,0,unassigned,0.081437,3.612151,0.145141,0.350000,0.094808,nan,0.369405,0.785156,0.972656,0.093550,0.908351,0.000000
25,714,1,unassigned,0.044922,4.350508,0.048191,0.032500,0.053558,nan,0.053087,0.867676,0.972168,0.117402,0.430632,0.000000
25,715,1,unassigned,0.038640,3.890116,0.040930,0.017500,0.046731,nan,0.356215,0.779785,0.975586,0.063400,0.566782,0.000000
25,716,1,unassigned,0.072723,4.326577,0.049771,0.005000,0.084712,nan,0.935601,0.612305,0.978516,0.109048,0.401129,0.000000
25,717,2,unassigned,0.030531,3.298697,0.023500,0.005000,0.036442,nan,0.231322,0.379639,0.972168,0.093449,1.101197,0.000000
25,718,2,unassigned,0.046839,4.056633,0.040528,0.010000,0.055385,nan,0.492902,0.139404,0.975098,0.122888,0.569892,0.000000
25,719,1,unassigned,0.072720,4.617865,0.071767,0.195000,0.085288,nan,0.129448,0.844238,0.985352,0.096764,0.335460,0.000000
25,720,2,unassigned,0.081531,4.778129,0.072972,0.190000,0.093846,nan,1.476717,0.573730,0.968262,0.113555,0.414479,0.000000
25,721,0,unassigned,0.095480,4.283526,0.108568,0.215000,0.109231,nan,0.369428,0.804199,0.962891,0.096760,0.663349,0.000000
25,722,0,unassigned,0.101491,4.306767,0.115194,0.270000,0.115481,nan,0.274441,0.867676,0.970215,0.078570,0.688298,0.000000
25,723,0,unassigned,0.083104,3.774943,0.154018,0.430000,0.096538,nan,0.186986,0.921875,0.991211,0.119139,1.187708,0.000000
25,724,0,grounding,0.133790,4.231768,0.177117,0.552500,0.148654,nan,0.354805,0.619629,0.987305,0.113122,0.758087,0.000000
25,725,0,unassigned,0.074157,2.709956,0.232745,0.472500,0.087308,nan,0.388490,0.903809,0.983887,0.075346,0.901486,0.000000
25,726,0,unassigned,0.083084,3.720438,0.167642,0.475000,0.096442,nan,0.147929,0.934082,0.995605,0.102583,0.591926,0.000000
25,727,1,unassigned,0.099403,4.276683,0.101544,0.147500,0.113365,nan,0.406623,0.839355,0.983887,0.080064,0.624349,0.000000
26,728,0,unassigned,0.075754,3.552726,0.151906,0.362500,0.088942,nan,0.314728,0.858887,0.975586,0.152155,1.077090,0.000000
26,729,0,reroute,0.075773,3.575232,0.160199,0.370000,0.088750,nan,0.237407,0.851562,0.979980,0.235416,1.496837,0.000000
26,730,1,unassigned,0.074132,3.665719,0.131733,0.290000,0.086923,nan,0.212779,0.803223,0.968750,0.141356,1.083581,0.000000
26,731,0,unassigned,0.084398,3.631223,0.145164,0.335000,0.098269,nan,0.254900,0.860840,0.975098,0.141664,0.963036,0.000000
26,732,1,unassigned,0.073537,3.610239,0.138676,0.322500,0.086635,nan,0.326668,0.895508,0.979492,0.123504,1.114138,0.000000
26,733,0,unassigned,0.085561,3.657413,0.154622,0.345000,0.099519,nan,0.398427,0.845215,0.983887,0.180028,1.397610,0.000000
26,734,1,unassigned,0.080319,3.484157,0.157165,0.317500,0.093846,nan,0.255329,0.905273,0.982910,0.110636,0.963856,0.000000
26,735,1,unassigned,0.068495,3.655160,0.084712,0.150000,0.080769,nan,0.166805,0.880859,0.980957,0.101256,0.822840,0.000000
26,736,2,reroute,0.022082,3.052964,0.018609,0.012500,0.026827,nan,0.234826,0.051544,0.958008,0.111323,3.456018,0.000000
26,737,1,unassigned,0.069271,3.664175,0.139148,0.340000,0.081731,nan,0.170975,0.830566,0.988770,0.083531,0.841278,0.000000
26,738,1,unassigned,0.076862,4.111513,0.080913,0.132500,0.089519,nan,0.155294,0.839355,0.984863,0.117580,0.508634,0.000000
26,739,1,unassigned,0.036677,3.620226,0.038200,0.012500,0.043942,nan,0.059791,0.967285,0.978027,0.144430,1.744741,0.000000
26,740,1,unassigned,0.054493,3.883169,0.046385,0.015000,0.064808,nan,0.086945,0.940918,0.965820,0.064995,0.446857,0.000000
26,741,0,unassigned,0.092098,3.748076,0.156118,0.370000,0.106250,nan,0.340074,0.805176,0.966797,0.090035,0.690791,0.000000
26,742,0,unassigned,0.072221,3.275389,0.171096,0.392500,0.085000,nan,0.493773,0.814453,0.986816,0.131228,1.130787,0.000000
26,743,0,grounding,0.091569,2.698917,0.237725,0.462500,0.106058,nan,0.616649,0.850098,0.982422,0.135175,1.170860,0.000000
26,744,2,unassigned,0.064402,3.344588,0.137122,0.287500,0.076346,nan,0.551977,0.735840,0.981445,0.140761,1.292366,0.000000
26,745,0,reroute,0.083349,3.493162,0.161220,0.345000,0.096635,nan,0.145308,0.892578,0.976562,0.229479,1.190525,0.000000
26,746,0,unassigned,0.074021,3.599005,0.151954,0.400000,0.086923,nan,0.111416,0.889648,0.975098,0.157543,1.211350,0.000000
26,747,1,unassigned,0.068193,3.648747,0.126585,0.282500,0.080673,nan,0.281239,0.883789,0.976562,0.144118,1.355909,0.000000
26,748,1,unassigned,0.066865,4.121401,0.059053,0.027500,0.078558,nan,0.307050,0.859863,0.974609,0.105972,0.531553,0.000000
26,749,0,grounding,0.114025,4.071362,0.149208,0.330000,0.128462,nan,0.968619,0.559570,0.979980,0.116771,0.513887,0.000000
26,750,2,unassigned,0.096434,3.988231,0.103423,0.157500,0.109808,nan,0.466216,0.140137,0.962402,0.095183,0.820783,0.000000
26,751,2,unassigned,0.085267,3.086085,0.057804,0.025000,0.097500,nan,0.208322,0.552734,0.973145,0.142892,1.017475,0.000000
26,752,2,reroute,0.096117,3.291838,0.068774,0.035000,0.109038,nan,0.354416,0.376953,0.969727,0.194875,1.646989,0.000000
26,753,0,unassigned,0.108144,3.771083,0.092865,0.067500,0.121635,nan,0.367653,0.572754,0.973633,0.179369,1.344650,0.000000
26,754,1,unassigned,0.098627,4.264752,0.087226,0.122500,0.111635,nan,0.211414,0.443115,0.977539,0.111438,0.645477,0.000000
26,755,0,grounding,0.179238,4.367273,0.192133,0.557500,0.191731,nan,0.123259,0.890625,0.976562,0.158869,0.596108,0.000000
27,756,1,unassigned,0.069900,4.023075,0.098894,0.205000,0.082019,nan,0.947392,0.692871,0.970703,0.081156,0.535709,0.000000
27,757,0,unassigned,0.078225,3.024075,0.209944,0.415000,0.091731,nan,0.567904,0.750000,0.990723,0.160959,0.984310,0.000000
27,758,0,unassigned,0.092408,2.746338,0.204068,0.362500,0.107115,nan,0.746452,0.859863,0.975586,0.151709,0.847030,0.000000
27,759,1,unassigned,0.062255,3.011905,0.119104,0.187500,0.073750,nan,0.600782,0.784668,0.974609,0.123322,0.839097,0.000000
27,760,0,unassigned,0.077557,3.448886,0.165954,0.387500,0.090673,nan,0.518597,0.757324,0.987305,0.181944,1.168543,0.000000
27,761,0,unassigned,0.082642,2.894640,0.226976,0.422500,0.096346,nan,1.143219,0.711426,0.974121,0.124629,0.960790,0.000000
27,762,0,unassigned,0.075841,3.112640,0.195475,0.425000,0.088942,nan,0.524116,0.727051,0.976074,0.136767,1.124852,0.000000
27,763,2,unassigned,0.026399,3.413274,0.028387,0.007500,0.029135,nan,2.050646,0.015549,0.021973,0.117112,3.927329,0.000000
27,764,2,unassigned,0.030840,3.916195,0.034148,0.012500,0.037019,nan,2.510670,0.089722,0.886719,0.106018,0.527148,0.000000
27,765,0,grounding,0.119039,3.916288,0.204503,0.280000,0.133269,nan,2.354924,0.148071,0.933105,0.090870,0.489232,0.000000
27,766,2,unassigned,0.019040,0.029232,0.000181,0.005000,0.020192,nan,0.130040,0.036102,-1.683594,0.062500,4.518527,0.000000
27,767,2,unassigned,0.027114,2.199361,0.021685,0.007500,0.030096,nan,1.621903,0.001066,1.000000,0.075321,2.118015,0.000000
27,768,2,reroute,0.019737,1.327963,0.012808,0.005000,0.021538,nan,1.242171,0.000547,-0.181641,0.082689,6.378682,0.000000
27,769,2,unassigned,0.020678,0.695105,0.008741,0.005000,0.022404,nan,0.301230,0.076355,-0.817383,0.025000,3.059149,0.000000
27,770,1,unassigned,0.068830,3.069202,0.162693,0.315000,0.081346,nan,0.614465,0.746094,0.989258,0.100228,0.921309,0.000000
27,771,0,grounding,0.100738,3.145128,0.221170,0.462500,0.115481,nan,0.678472,0.752930,0.992188,0.136916,0.867931,0.000000
27,772,0,unassigned,0.087094,2.719862,0.172327,0.270000,0.100865,nan,0.794123,0.659668,0.972168,0.144027,0.879732,0.000000
27,773,0,unassigned,0.074912,3.063652,0.176851,0.307500,0.087692,nan,0.531995,0.768066,0.980469,0.129000,0.878917,0.000000
27,774,1,unassigned,0.064779,3.083351,0.147689,0.260000,0.076827,nan,0.558278,0.758789,0.987305,0.120988,1.002229,0.000000
27,775,0,unassigned,0.080490,2.724453,0.161264,0.227500,0.093750,nan,0.889878,0.746094,0.988770,0.105203,0.638250,0.000000
27,776,0,unassigned,0.086053,3.176887,0.206733,0.427500,0.100096,nan,0.718143,0.762207,0.984863,0.148680,0.792068,0.000000
27,777,1,unassigned,0.070507,3.176940,0.150872,0.287500,0.083077,nan,0.925673,0.724121,0.974121,0.136831,0.944508,0.000000
27,778,0,unassigned,0.080276,3.153758,0.166371,0.320000,0.093558,nan,0.537569,0.787109,0.972656,0.102427,0.986087,0.000000
27,779,0,unassigned,0.075576,2.933004,0.160666,0.275000,0.088462,nan,0.444947,0.840820,0.984375,0.122625,0.960373,0.000000
27,780,0,reroute,0.074774,3.216145,0.178380,0.352500,0.087692,nan,0.425705,0.756348,0.987793,0.214340,1.058886,0.000000
27,781,1,unassigned,0.081124,4.374647,0.088777,0.165000,0.094327,nan,0.651460,0.697754,0.967773,0.080362,0.478923,0.000000
27,782,1,unassigned,0.072228,4.264465,0.074687,0.075000,0.084615,nan,0.663231,0.774902,0.976074,0.122224,0.592388,0.000000
27,783,1,unassigned,0.070225,3.165833,0.154405,0.287500,0.082692,nan,0.567453,0.706055,0.970703,0.109065,0.933118,0.000000
